text,label
Can you send the file? 1 thanks,ham
Let's catch up later,ham
On my way,ham
URGENT CONGRATS $$$ PRIZE WIN CLAIM HOT LIMITED $$$ HTTP://BIT.LY/ 5129,spam
On my way 23 yup,ham
Thanks for your help please office,ham
Are we meeting today? 30 gym,ham
Good night,ham
I'll be late by 10 minutes,ham
I'll be late by 10 minutes 16,ham
Lunch at 1 pm works shop,ham
Happy birthday! 27 thanks,ham
Are we meeting today? 20,ham
PRIZE WIN NOW 100% OFFER REPLY CLICK,spam
I'll be late by 10 minutes yup home,ham
Where are you? 2 ok,ham
Call me when you are free thanks class,ham
Happy birthday! thanks,ham
Meeting moved to tomorrow 13,ham
Lunch at 1 pm works 21 sure office,ham
Lunch at 1 pm works 11,ham
Thanks for your help done,ham
Meeting moved to tomorrow 18,ham
Are we meeting today?,ham
On my way thanks,ham
Meeting moved to tomorrow 22,ham
CLICK $$$ ACT VOUCHER IMMEDIATELY NOW IMMEDIATELY DISCOUNT LIMITED reply WIN GUARANTEED URGENT URGENT 16287,spam
Let's catch up later done office,ham
Please check email 23,ham
WIN EXCLUSIVE URGENT URGENT FREE BONUS URGENT 8111,spam
Let's catch up later 16,ham
GUARANTEED ACT WIN CLAIM GIFT SMS URGENT GIFT LIMITED PRIZE CASH BONUS 35735,spam
On my way yup shop,ham
CLAIM http://offer. NOW IMMEDIATELY VOUCHER CONGRATS STOP DEAL VOUCHER VOUCHER DEAL BONUS 7754,spam
Are we meeting today? 13 home,ham
Can you send the file? please,ham
LIMITED OFFER REPLY $$$ BONUS BONUS $$$ DISCOUNT 45234,spam
Reached home,ham
Meeting moved to tomorrow 21 sure gym,ham
Good night 4,ham
Are we meeting today? please,ham
On my way 8 shop,ham
Can you send the file? thanks office,ham
100% CLAIM CLAIM IMMEDIATELY ACT VOUCHER REPLY OFFER CASH FREE $$$ CLAIM VOUCHER IMMEDIATELY 6786,spam
Lunch at 1 pm works 29 done class,ham
Thanks for your help please,ham
On my way 10 ok,ham
Call me when you are free class,ham
Happy birthday! 9 yup,ham
Meeting moved to tomorrow 5,ham
Happy birthday!,ham
Reached home 2 thanks office,ham
Reached home yup class,ham
Where are you? done,ham
Are we meeting today? 26,ham
Can you send the file? sure,ham
LIMITED URGENT GUARANTEED CASH http://offer. http://offer. http://bit.ly/ NOW 34123,spam
Let's catch up later 22 ok,ham
I'll be late by 10 minutes 28 yup,ham
Where are you? 21 ok,ham
I'll be late by 10 minutes yup,ham
Please check email 20 bus,ham
http://offer. LIMITED DEAL WIN ACT http://offer. DEAL EXCLUSIVE http://bit.ly/ NOW BONUS CASH DEAL,spam
$$$ GUARANTEED LIMITED DISCOUNT HTTP://BIT.LY/ $$$ CONGRATS HTTP://BIT.LY/ BONUS CLAIM HTTP://BIT.LY/ BONUS GUARANTEED DISCOUNT NOW URGENT 61061,spam
HTTP://BIT.LY/ VOUCHER NOW FREE BONUS $$$ FREE HTTP://OFFER. CONGRATS 14884,spam
Let's catch up later 18 sure,ham
Are we meeting today? 20 class,ham
$$$ VOUCHER BONUS PRIZE BONUS PRIZE OFFER STOP CASH DISCOUNT HTTP://BIT.LY/ STOP 37887,spam
Lunch at 1 pm works,ham
Where are you? 7,ham
Meeting moved to tomorrow yup,ham
Can you send the file? bus,ham
Let's catch up later 30 yup office,ham
Thanks for your help 28,ham
Meeting moved to tomorrow please,ham
Happy birthday! 23 ok bus,ham
Thanks for your help 6 shop,ham
Good night yup class,ham
I'll be late by 10 minutes,ham
Please check email 21,ham
Happy birthday! 12 sure office,ham
On my way 5 sure office,ham
100% BONUS 100% CLICK SMS CLICK CLAIM CASH CASH CLAIM CONGRATS 2725,spam
Happy birthday! 8 sure,ham
Lunch at 1 pm works ok,ham
Let's catch up later 20 ok office,ham
I'll be late by 10 minutes 11 please,ham
Are we meeting today?,ham
NOW CLICK OFFER SMS BONUS VOUCHER CLAIM REPLY LIMITED LIMITED 33464,spam
Where are you? 28 done,ham
Are we meeting today? 22,ham
See you soon,ham
Meeting moved to tomorrow class,ham
Lunch at 1 pm works ok shop,ham
URGENT SMS CONGRATS CASH DEAL WIN CLICK DEAL GIFT 100% EXCLUSIVE HTTP://BIT.LY/ EXCLUSIVE WIN,spam
Where are you? 27 gym,ham
Where are you? 19,ham
Are we meeting today? thanks,ham
Call me when you are free 7,ham
NOW HTTP://BIT.LY/ WIN DISCOUNT BONUS CONGRATS CLICK HOT CLAIM OFFER OFFER 31418,spam
Let's catch up later,ham
Good night 7 done shop,ham
GUARANTEED WIN LIMITED IMMEDIATELY $$$ EXCLUSIVE http://bit.ly/ CLICK LOTTERY CASH EXCLUSIVE HOT NOW 100% 74178,spam
Are we meeting today? 8 ok shop,ham
Call me when you are free please home,ham
Are we meeting today?,ham
Are we meeting today? 20 done,ham
Can you send the file? 29 sure,ham
Reached home 5 gym,ham
Happy birthday! 14 yup class,ham
On my way 17 ok,ham
Let's catch up later 14 class,ham
On my way 4 shop,ham
Can you send the file? office,ham
Thanks for your help 7,ham
Please check email 28 please,ham
See you soon yup,ham
Meeting moved to tomorrow 27 done,ham
Where are you? 24 yup,ham
I'll be late by 10 minutes sure class,ham
Call me when you are free 30,ham
NOW FREE STOP NOW $$$ sms $$$ 83304,spam
See you soon,ham
On my way 24 shop,ham
Thanks for your help 6 sure,ham
Reached home 30 yup class,ham
Meeting moved to tomorrow 10 bus,ham
Are we meeting today? 11,ham
VOUCHER DISCOUNT HOT WIN NOW http://bit.ly/ sms sms 31328,spam
Reached home yup class,ham
Can you send the file? sure,ham
Happy birthday! 2 bus,ham
On my way,ham
Thanks for your help,ham
Let's catch up later gym,ham
Call me when you are free done gym,ham
NOW ACT OFFER DISCOUNT reply CASH,spam
Can you send the file?,ham
Can you send the file? thanks,ham
Can you send the file? 18 ok class,ham
Lunch at 1 pm works done,ham
Meeting moved to tomorrow 24,ham
Let's catch up later,ham
Happy birthday! 23 done,ham
Reached home please,ham
Lunch at 1 pm works done,ham
Good night,ham
Where are you? 3,ham
Please check email thanks,ham
BONUS LOTTERY http://bit.ly/ LIMITED NOW STOP GIFT IMMEDIATELY CLICK NOW GUARANTEED DISCOUNT LOTTERY http://bit.ly/ 34786,spam
Where are you? 19 done class,ham
See you soon done,ham
Where are you? 10,ham
Let's catch up later 4 yup shop,ham
I'll be late by 10 minutes 22 bus,ham
Call me when you are free 23,ham
STOP sms EXCLUSIVE OFFER 100% LOTTERY 38350,spam
Reached home 26,ham
Happy birthday! sure office,ham
Call me when you are free please office,ham
Meeting moved to tomorrow yup,ham
Happy birthday! 24,ham
See you soon yup,ham
CLAIM WIN NOW SMS DISCOUNT SMS CONGRATS CONGRATS VOUCHER EXCLUSIVE WIN 6698,spam
Thanks for your help 7 shop,ham
Are we meeting today? sure,ham
I'll be late by 10 minutes done,ham
Happy birthday! 13 done,ham
Reached home 9 thanks,ham
Can you send the file? 21,ham
Lunch at 1 pm works 13,ham
Where are you? 23 please,ham
Thanks for your help 21 gym,ham
sms STOP GIFT CLAIM $$$ OFFER IMMEDIATELY HOT DEAL,spam
See you soon bus,ham
Thanks for your help done shop,ham
Lunch at 1 pm works,ham
Lunch at 1 pm works please home,ham
IMMEDIATELY http://offer. 100% DEAL CLICK CLAIM http://offer. ACT NOW LIMITED 100% OFFER PRIZE 100% NOW 100% 53828,spam
Where are you? 11,ham
See you soon sure class,ham
DEAL STOP HTTP://OFFER. IMMEDIATELY CLAIM IMMEDIATELY LIMITED BONUS ACT EXCLUSIVE EXCLUSIVE CLAIM CLAIM FREE ACT,spam
GUARANTEED IMMEDIATELY NOW VOUCHER PRIZE reply URGENT 67565,spam
Good night 13 shop,ham
Are we meeting today?,ham
NOW HOT IMMEDIATELY ACT BONUS STOP CASH LIMITED,spam
Happy birthday!,ham
Where are you? 20,ham
Can you send the file? 18,ham
Good night 2,ham
OFFER LOTTERY EXCLUSIVE LIMITED CASH VOUCHER IMMEDIATELY LIMITED STOP 100% GIFT 14827,spam
Please check email 11,ham
Let's catch up later sure,ham
Where are you?,ham
Where are you? 8,ham
Happy birthday! 19,ham
Call me when you are free,ham
Thanks for your help 21 class,ham
Good night 3 gym,ham
On my way 29 bus,ham
Lunch at 1 pm works yup,ham
Lunch at 1 pm works 16 gym,ham
Can you send the file? 19,ham
http://bit.ly/ WIN BONUS WIN DEAL http://bit.ly/ LOTTERY LIMITED http://bit.ly/ WIN STOP 14754,spam
Please check email 27,ham
Meeting moved to tomorrow 22 done class,ham
Please check email 18,ham
Can you send the file? 10 please,ham
Reached home ok,ham
CASH sms IMMEDIATELY CONGRATS 100% EXCLUSIVE URGENT GIFT DEAL WIN ACT GIFT 45404,spam
PRIZE SMS GUARANTEED NOW HOT HOT ACT WIN HTTP://OFFER. STOP REPLY REPLY SMS 74168,spam
Good night sure office,ham
Happy birthday! 8 gym,ham
Happy birthday! 28 ok,ham
On my way 20 ok gym,ham
Good night 10,ham
Call me when you are free 25 thanks,ham
Reached home 13 shop,ham
Meeting moved to tomorrow,ham
WIN CASH PRIZE VOUCHER DISCOUNT BONUS ACT DEAL GUARANTEED EXCLUSIVE CONGRATS GIFT URGENT,spam
Meeting moved to tomorrow done shop,ham
Are we meeting today? 1 bus,ham
Call me when you are free 29 thanks,ham
Are we meeting today?,ham
Where are you?,ham
Good night thanks,ham
Let's catch up later 6 class,ham
CLICK BONUS DEAL CONGRATS reply 100% FREE BONUS NOW ACT CLICK reply NOW,spam
Call me when you are free 20 please class,ham
See you soon home,ham
Where are you? 18 shop,ham
I'll be late by 10 minutes 13 class,ham
Call me when you are free 29 please,ham
Lunch at 1 pm works,ham
Can you send the file? ok,ham
Can you send the file? ok bus,ham
Happy birthday! thanks,ham
LIMITED VOUCHER WIN BONUS IMMEDIATELY sms sms,spam
PRIZE ACT NOW CLAIM URGENT OFFER VOUCHER sms IMMEDIATELY BONUS VOUCHER CONGRATS CLICK CONGRATS DEAL CLICK 58862,spam
FREE EXCLUSIVE CONGRATS CONGRATS CASH SMS REPLY ACT FREE,spam
Please check email gym,ham
See you soon,ham
Thanks for your help home,ham
See you soon,ham
I'll be late by 10 minutes sure,ham
Call me when you are free 27 gym,ham
Are we meeting today? 7 thanks,ham
SMS SMS OFFER IMMEDIATELY REPLY GIFT FREE PRIZE HOT SMS PRIZE CONGRATS GIFT,spam
Lunch at 1 pm works 24 bus,ham
CLAIM VOUCHER STOP http://offer. WIN BONUS GUARANTEED CONGRATS CLICK CONGRATS http://offer. URGENT GUARANTEED GUARANTEED http://offer. NOW 22376,spam
Where are you? yup gym,ham
Thanks for your help home,ham
Good night home,ham
Can you send the file? 8,ham
See you soon 19,ham
On my way bus,ham
DISCOUNT GUARANTEED $$$ PRIZE DEAL LIMITED PRIZE LOTTERY PRIZE SMS 100% CASH IMMEDIATELY HOT CONGRATS ACT SMS 57538,spam
FREE CASH CLICK LOTTERY WIN CLAIM BONUS PRIZE $$$ HTTP://OFFER. DEAL CONGRATS STOP BONUS VOUCHER FREE 71072,spam
Call me when you are free 28 ok shop,ham
Lunch at 1 pm works 24 ok bus,ham
PRIZE PRIZE DEAL HTTP://BIT.LY/ CLAIM IMMEDIATELY REPLY LIMITED URGENT REPLY NOW DISCOUNT VOUCHER CONGRATS CLICK 20855,spam
OFFER CONGRATS SMS HTTP://BIT.LY/ CLICK DISCOUNT DEAL ACT WIN 12533,spam
I'll be late by 10 minutes 19 please,ham
DISCOUNT LOTTERY URGENT CASH EXCLUSIVE BONUS EXCLUSIVE ACT DEAL CONGRATS IMMEDIATELY 62047,spam
I'll be late by 10 minutes 23 thanks,ham
Lunch at 1 pm works 7 shop,ham
On my way,ham
Let's catch up later ok office,ham
Can you send the file? 16 home,ham
Good night,ham
Are we meeting today? 15 please,ham
On my way 13,ham
Let's catch up later yup home,ham
On my way 29,ham
Happy birthday! class,ham
See you soon 19 bus,ham
See you soon 8,ham
Good night 28 thanks,ham
Lunch at 1 pm works 17 office,ham
Meeting moved to tomorrow done,ham
Happy birthday! 5 done shop,ham
Reached home 15 class,ham
DISCOUNT VOUCHER WIN BONUS CLICK EXCLUSIVE,spam
Can you send the file? 22 please,ham
Please check email thanks shop,ham
Where are you? 19,ham
Happy birthday! 2 bus,ham
Reached home gym,ham
Thanks for your help 12 done home,ham
IMMEDIATELY PRIZE CLAIM OFFER GIFT $$$ URGENT reply PRIZE CASH reply CASH GUARANTEED 100% LIMITED WIN NOW,spam
Can you send the file? 3,ham
See you soon please bus,ham
I'll be late by 10 minutes 29,ham
Thanks for your help 1 please,ham
Lunch at 1 pm works 10 yup,ham
Let's catch up later thanks home,ham
Call me when you are free 5 please,ham
Thanks for your help 29 thanks,ham
Good night 21 ok,ham
Thanks for your help,ham
On my way bus,ham
EXCLUSIVE LOTTERY CLAIM PRIZE $$$ IMMEDIATELY 100% WIN 38180,spam
See you soon 8,ham
Where are you? 21 done class,ham
Reached home 14 shop,ham
STOP LIMITED CONGRATS GIFT DEAL STOP CONGRATS $$$ ACT http://offer. CLAIM CLAIM VOUCHER 99654,spam
See you soon yup office,ham
Lunch at 1 pm works bus,ham
On my way 11 please,ham
Meeting moved to tomorrow 20,ham
I'll be late by 10 minutes 21 please,ham
STOP NOW REPLY IMMEDIATELY CASH STOP LOTTERY ACT 100% CLICK CLICK DISCOUNT HTTP://OFFER. URGENT HOT DISCOUNT,spam
I'll be late by 10 minutes 29 done,ham
Call me when you are free please office,ham
Are we meeting today? thanks,ham
Good night,ham
Lunch at 1 pm works yup office,ham
Let's catch up later 16,ham
Please check email 4 thanks class,ham
Thanks for your help 20 please gym,ham
Happy birthday! ok bus,ham
CONGRATS LOTTERY HOT PRIZE DISCOUNT LIMITED LOTTERY $$$ CLICK CLICK http://bit.ly/ http://offer.,spam
Happy birthday! done,ham
Thanks for your help 24,ham
Let's catch up later done shop,ham
Happy birthday! bus,ham
Let's catch up later 3,ham
Meeting moved to tomorrow,ham
On my way 22 ok office,ham
sms PRIZE sms 100% URGENT IMMEDIATELY LIMITED $$$ LOTTERY 20768,spam
Good night 29 please,ham
Good night 1 please office,ham
On my way 3 bus,ham
Can you send the file? 2 thanks,ham
Let's catch up later class,ham
Call me when you are free,ham
WIN FREE HTTP://BIT.LY/ STOP LOTTERY DEAL CONGRATS CASH SMS 71080,spam
NOW LIMITED IMMEDIATELY LIMITED GUARANTEED NOW CLICK 83936,spam
Thanks for your help 3 please,ham
Reached home 2 done home,ham
URGENT VOUCHER DEAL VOUCHER CONGRATS CONGRATS CLICK NOW VOUCHER 4172,spam
reply ACT CLICK 100% sms NOW 100% 100% GIFT IMMEDIATELY CLICK sms reply reply GUARANTEED 5192,spam
Thanks for your help 21 yup,ham
On my way done,ham
Are we meeting today? done home,ham
URGENT GUARANTEED WIN PRIZE BONUS DISCOUNT DEAL BONUS FREE LIMITED VOUCHER CONGRATS IMMEDIATELY CLICK,spam
Can you send the file? 8,ham
Are we meeting today? sure,ham
Thanks for your help 17 sure,ham
Call me when you are free please bus,ham
I'll be late by 10 minutes 17,ham
Where are you? 29 sure,ham
See you soon 19 please,ham
IMMEDIATELY STOP 100% CLICK $$$ GIFT 3596,spam
See you soon,ham
I'll be late by 10 minutes,ham
GIFT NOW GIFT LOTTERY $$$ DEAL LOTTERY EXCLUSIVE CONGRATS OFFER PRIZE 76269,spam
DISCOUNT BONUS OFFER BONUS LIMITED CONGRATS,spam
Good night sure,ham
I'll be late by 10 minutes 21,ham
Reached home,ham
I'll be late by 10 minutes 13,ham
See you soon shop,ham
VOUCHER OFFER FREE STOP NOW NOW HOT CLICK BONUS 71405,spam
LIMITED http://bit.ly/ CONGRATS DEAL GIFT VOUCHER IMMEDIATELY $$$ LIMITED 40879,spam
Can you send the file? sure class,ham
Lunch at 1 pm works 14 yup,ham
Let's catch up later yup,ham
EXCLUSIVE OFFER FREE REPLY LIMITED PRIZE OFFER CLICK HOT HTTP://OFFER. CLICK HOT WIN FREE WIN SMS EXCLUSIVE 3201,spam
Meeting moved to tomorrow 19,ham
Lunch at 1 pm works gym,ham
Lunch at 1 pm works 2 office,ham
Are we meeting today? 29,ham
Lunch at 1 pm works 25 gym,ham
Good night 20 ok bus,ham
On my way gym,ham
Thanks for your help 2 shop,ham
I'll be late by 10 minutes 20 gym,ham
Where are you? 4,ham
I'll be late by 10 minutes 26,ham
Thanks for your help gym,ham
Call me when you are free please,ham
On my way yup gym,ham
See you soon 15 yup gym,ham
I'll be late by 10 minutes 25 done,ham
Lunch at 1 pm works done,ham
Meeting moved to tomorrow 17,ham
See you soon,ham
I'll be late by 10 minutes 14 done home,ham
On my way 16,ham
Lunch at 1 pm works 16 sure,ham
Can you send the file?,ham
Where are you? yup,ham
On my way yup,ham
Happy birthday! 2,ham
Where are you?,ham
DEAL HOT IMMEDIATELY WIN DEAL FREE sms http://offer. EXCLUSIVE 87568,spam
Reached home,ham
Reached home yup office,ham
Let's catch up later 22,ham
PRIZE HOT DISCOUNT GIFT $$$ FREE GUARANTEED CLICK STOP 95582,spam
CONGRATS GIFT NOW reply STOP CLAIM $$$ CLAIM $$$ EXCLUSIVE DISCOUNT PRIZE IMMEDIATELY LIMITED URGENT OFFER reply,spam
Happy birthday!,ham
Are we meeting today? 17,ham
Good night,ham
Meeting moved to tomorrow 14 class,ham
Are we meeting today? 11 bus,ham
Let's catch up later 8,ham
100% DISCOUNT CLAIM HOT PRIZE CONGRATS 86452,spam
Reached home 30 sure gym,ham
Reached home 16 please,ham
Call me when you are free 30 done,ham
Lunch at 1 pm works class,ham
Call me when you are free 11 sure shop,ham
I'll be late by 10 minutes 23 gym,ham
Good night bus,ham
Can you send the file? sure,ham
Call me when you are free gym,ham
Let's catch up later 23 class,ham
See you soon yup,ham
See you soon ok,ham
CLAIM SMS URGENT CLAIM HTTP://BIT.LY/ IMMEDIATELY CLAIM CLICK WIN CASH LOTTERY 100%,spam
Happy birthday! 24 yup,ham
Good night,ham
Meeting moved to tomorrow 23,ham
Let's catch up later 23,ham
Are we meeting today? class,ham
Good night 29,ham
Happy birthday! yup,ham
Happy birthday! 12 yup gym,ham
On my way 11,ham
Please check email home,ham
Meeting moved to tomorrow ok,ham
CONGRATS EXCLUSIVE STOP DISCOUNT CLAIM CONGRATS http://bit.ly/ DEAL CASH DISCOUNT GUARANTEED URGENT reply $$$ 84813,spam
Please check email 19 class,ham
Meeting moved to tomorrow 25 bus,ham
Lunch at 1 pm works 30,ham
Good night 3 yup,ham
Lunch at 1 pm works 24 done bus,ham
Call me when you are free shop,ham
Where are you?,ham
Meeting moved to tomorrow 23 please,ham
See you soon office,ham
Thanks for your help 13,ham
Lunch at 1 pm works 23 gym,ham
See you soon 14,ham
Reached home 15,ham
I'll be late by 10 minutes 27 sure,ham
Reached home 26 yup class,ham
Lunch at 1 pm works 4 shop,ham
Meeting moved to tomorrow 11 thanks,ham
Good night done bus,ham
Call me when you are free bus,ham
Thanks for your help thanks,ham
EXCLUSIVE REPLY IMMEDIATELY CLAIM OFFER FREE LOTTERY 95339,spam
Where are you? 1 done home,ham
URGENT DEAL WIN CASH HTTP://OFFER. DISCOUNT IMMEDIATELY ACT DEAL CLICK OFFER WIN HTTP://OFFER. 23135,spam
See you soon ok,ham
Reached home sure,ham
Thanks for your help,ham
Call me when you are free 8 home,ham
Are we meeting today? 15 sure,ham
See you soon 26,ham
Meeting moved to tomorrow 20 bus,ham
Are we meeting today? 18,ham
http://bit.ly/ NOW GIFT ACT GUARANTEED LIMITED IMMEDIATELY,spam
http://offer. LIMITED http://offer. http://bit.ly/ CLICK EXCLUSIVE GUARANTEED GIFT DEAL sms,spam
I'll be late by 10 minutes 5 done,ham
IMMEDIATELY ACT GUARANTEED DISCOUNT REPLY BONUS FREE DEAL HOT REPLY CLAIM VOUCHER 78700,spam
Let's catch up later 7 bus,ham
Let's catch up later thanks,ham
Meeting moved to tomorrow shop,ham
Can you send the file? office,ham
See you soon 6,ham
CLICK GIFT GIFT LOTTERY STOP CLAIM CLAIM WIN,spam
Where are you? 1 done,ham
Are we meeting today? please,ham
Are we meeting today? 4 bus,ham
Reached home done,ham
Good night 6,ham
Meeting moved to tomorrow sure,ham
Can you send the file? 16 yup,ham
HOT EXCLUSIVE CLAIM ACT FREE CLICK HOT LIMITED WIN PRIZE http://offer. 73151,spam
On my way,ham
100% PRIZE CONGRATS $$$ CONGRATS CLICK WIN CONGRATS DEAL CONGRATS REPLY 60661,spam
REPLY WIN LOTTERY REPLY NOW LIMITED 100% OFFER GIFT NOW,spam
Thanks for your help 4 ok,ham
Where are you? gym,ham
Where are you? 25,ham
Good night sure office,ham
Reached home 16 home,ham
See you soon 4 ok gym,ham
FREE NOW FREE HOT GIFT NOW NOW IMMEDIATELY OFFER GIFT ACT URGENT URGENT BONUS ACT CLICK BONUS 57323,spam
Can you send the file? please,ham
URGENT LOTTERY LOTTERY reply DISCOUNT LIMITED CLAIM CASH LIMITED 25620,spam
On my way 12,ham
See you soon 28 sure,ham
CONGRATS $$$ CLAIM CLAIM URGENT VOUCHER 99748,spam
Thanks for your help 19 done gym,ham
See you soon bus,ham
Let's catch up later gym,ham
Meeting moved to tomorrow 22 yup,ham
EXCLUSIVE CLAIM DISCOUNT NOW ACT EXCLUSIVE VOUCHER NOW CLAIM GIFT DISCOUNT NOW EXCLUSIVE URGENT 50597,spam
Are we meeting today? 26 office,ham
Let's catch up later 15 yup office,ham
Call me when you are free 12,ham
Lunch at 1 pm works 22 please,ham
Thanks for your help shop,ham
STOP VOUCHER GUARANTEED GIFT GIFT GUARANTEED HOT sms 100% IMMEDIATELY sms CASH 100% CLAIM VOUCHER 100% CLICK 35551,spam
Let's catch up later 11,ham
100% NOW CLICK 100% URGENT LIMITED URGENT ACT NOW HOT,spam
Where are you? 2 please gym,ham
Call me when you are free sure shop,ham
Can you send the file? 19,ham
See you soon 1 ok,ham
ACT DISCOUNT LOTTERY BONUS IMMEDIATELY reply FREE DEAL http://bit.ly/ STOP VOUCHER PRIZE CLICK http://bit.ly/ http://offer. IMMEDIATELY PRIZE 13070,spam
